mileage,manufactured-year,engine-size,owners,price,make
76898.0,2012,1.2,,3500.0,SEAT
23082.0,2016,0.9,,6200.0,Dacia
13535.0,2017,2.0,1,14250.0,BMW
41219.0,2016,1.2,,6900.0,SKODA
95000.0,2013,2.0,2,4000.0,BMW
39523.0,2019,2.0,1,14250.0,Vauxhall
9584.0,2017,1.2,,6450.0,Fiat
21692.0,2017,1.6,,8350.0,Vauxhall
41224.0,2005,1.8,1,5495.0,Mercedes-Benz
97613.0,2006,1.6,6,695.0,Vauxhall
83000.0,2011,2.0,,3991.0,Citroen
76898.0,2012,1.2,,3500.0,SEAT
76898.0,2012,1.2,,3500.0,SEAT
35817.0,2017,0.9,,7600.0,Nissan
140319.0,2010,1.6,6,1375.0,Ford
48362.0,2017,1.5,,11150.0,Nissan
17591.0,2018,2.2,2,13695.0,Mazda
37891.0,2018,1.2,,8650.0,Nissan
72000.0,2010,1.0,4,1350.0,Chevrolet
11391.0,2018,1.0,,13000.0,Ford
17837.0,2018,1.0,,6950.0,Toyota
21513.0,2017,1.6,,13050.0,Honda
50260.0,2017,1.5,,12000.0,Audi
74949.0,2006,1.6,,1595.0,Ford
76898.0,2012,1.2,,3500.0,SEAT
51802.0,2015,1.4,1,5400.0,Vauxhall
8734.0,2020,1.5,1,11999.0,MG
18708.0,2017,1.0,,6500.0,SKODA
15259.0,2017,1.0,,5950.0,Vauxhall
26899.0,2017,2.0,3,22500.0,BMW
34456.0,2016,1.5,,8300.0,Ford
50409.0,2007,1.6,4,1650.0,Renault
15000.0,2018,1.5,,11995.0,MINI
28588.0,2015,1.2,2,5750.0,Suzuki
220000.0,2001,1.9,10,1900.0,Volkswagen
62000.0,2002,1.0,,991.0,Nissan
66000.0,2014,1.2,,5295.0,SEAT
51802.0,2015,1.4,1,5400.0,Vauxhall
21349.0,2018,1.6,1,14995.0,Nissan
1790.0,2020,1.5,,18495.0,Toyota
5054.0,2018,1.0,,6200.0,Peugeot
16474.0,2018,2.0,1,18395.0,Nissan
36212.0,2012,1.4,1,5500.0,Kia
56669.0,2012,0.8,,3495.0,Smart
11377.0,2019,1.0,1,11995.0,Ford
19563.0,2017,1.0,,6000.0,Toyota
90000.0,2013,1.4,,3800.0,SEAT
123000.0,2008,1.4,4,1490.0,Nissan
111000.0,2005,1.6,,1495.0,MINI
66000.0,2014,1.2,,5295.0,SEAT
23000.0,2015,1.2,1,5795.0,Renault
9594.0,2020,2.0,1,23499.0,Mercedes-Benz
33865.0,2017,1.2,,10795.0,Nissan
46972.0,2015,1.4,2,4895.0,Vauxhall
63000.0,2008,1.3,3,3290.0,Toyota
28000.0,2018,1.4,2,8999.0,Abarth
79718.0,2010,1.4,2,2795.0,Ford
4408.0,2019,1.0,,7900.0,Vauxhall
80647.0,2012,2.0,3,9495.0,BMW
33781.0,2015,1.2,1,5550.0,Citroen
80000.0,2007,1.4,,990.0,Vauxhall
23000.0,2015,1.2,1,5795.0,Renault
40000.0,2013,2.2,,6495.0,Mazda
31988.0,2016,1.5,,8950.0,MINI
60241.0,2011,1.6,2,3400.0,Citroen
20839.0,2015,1.2,,7800.0,Volkswagen
24560.0,2018,1.4,,6800.0,Vauxhall
36525.0,2016,2.0,,13500.0,Volkswagen
22876.0,2012,1.0,,4400.0,Kia
98766.0,2006,2.0,,2994.0,Volvo
16603.0,2017,0.9,,8595.0,Nissan
29082.0,2013,1.6,,6700.0,Ford
70708.0,2013,1.6,2,9995.0,Mercedes-Benz
40000.0,2013,2.2,,6495.0,Mazda
39215.0,2015,1.2,,7700.0,SEAT
54050.0,2009,1.5,5,2000.0,Mercedes-Benz
104000.0,2006,2.0,,895.0,Peugeot
16712.0,2018,1.5,1,12495.0,Ford
158000.0,2003,1.8,3,699.0,Vauxhall
50796.0,2005,1.4,3,1500.0,Toyota
22823.0,2015,1.2,,5900.0,Fiat
33549.0,2018,1.6,,15800.0,Peugeot
33762.0,2018,1.4,2,6600.0,Vauxhall
30773.0,2017,1.6,,11350.0,Hyundai
99000.0,2005,2.0,5,3000.0,Renault
83000.0,2011,2.0,,3991.0,Citroen
39215.0,2015,1.2,,7700.0,SEAT
43313.0,2016,1.0,,6000.0,Toyota
97613.0,2006,1.6,6,695.0,Vauxhall
99000.0,2012,1.0,1,2495.0,Vauxhall
19425.0,2017,1.5,2,7550.0,Mazda
44463.0,2018,1.6,,10100.0,Hyundai
22212.0,2017,1.6,,12599.0,Hyundai
27500.0,2018,1.0,,10000.0,Hyundai
26640.0,2017,1.2,,9200.0,Peugeot
56000.0,2013,1.6,,7500.0,Nissan
120000.0,2009,1.9,,1690.0,Saab
34769.0,2018,1.1,,7525.0,Ford
19000.0,2017,1.0,,8800.0,Ford
73000.0,2011,1.0,2,1950.0,Citroen
43458.0,2015,1.6,2,6900.0,Vauxhall
133508.0,2009,2.0,,3695.0,Subaru
75200.0,2006,1.4,3,750.0,Peugeot
59884.0,2017,1.0,,6500.0,Vauxhall
190000.0,2005,1.7,3,995.0,Vauxhall
138000.0,2008,1.6,2,1750.0,SKODA
57000.0,2018,1.5,1,12650.0,Nissan
123000.0,2010,1.4,4,4000.0,Volkswagen
94648.0,2007,1.4,,2350.0,Fiat
137098.0,2012,1.2,4,1500.0,Fiat
28000.0,2011,1.25,1,4395.0,Ford
59412.0,2014,1.6,3,7415.0,Vauxhall
140900.0,2016,1.6,2,3500.0,Vauxhall
12962.0,2016,1.2,,8495.0,Nissan
24060.0,2017,1.2,,12150.0,Nissan
23504.0,2017,1.6,,8600.0,Vauxhall
78000.0,2007,2.1,8,3000.0,Mercedes-Benz
34925.0,2014,1.2,2,5500.0,Vauxhall
22097.0,2017,1.6,2,8495.0,Vauxhall
22263.0,2015,1.2,,6900.0,Peugeot
66000.0,2014,1.2,3,6695.0,Volkswagen
60000.0,2005,2.0,5,2505.0,Saab
175000.0,2006,3.0,,3291.0,BMW
46567.0,2013,1.8,1,5500.0,Toyota
64049.0,2013,1.4,5,4349.0,Vauxhall
41202.0,2018,1.6,,9500.0,Suzuki
42000.0,2016,2.0,,8700.0,SKODA
64654.0,2012,1.5,,7000.0,Nissan
62297.0,2013,2.1,2,12995.0,Mercedes-Benz
77000.0,2010,1.0,,1499.0,Nissan
29517.0,2016,1.6,,7600.0,Peugeot
57465.0,2015,2.0,3,9495.0,Volkswagen
55115.0,2017,1.5,1,10700.0,Nissan
43604.0,2016,1.4,1,5200.0,Vauxhall
52200.0,2015,2.0,2,11995.0,BMW
111000.0,2008,2.0,6,2900.0,BMW
64049.0,2013,1.4,5,4349.0,Vauxhall
28000.0,2011,1.25,1,4395.0,Ford
35600.0,2014,1.6,2,5700.0,SEAT
30201.0,2017,1.0,,5200.0,Toyota
96000.0,2006,1.2,,1495.0,Vauxhall
78000.0,2006,1.6,,2200.0,BMW
35130.0,2014,2.0,4,8495.0,Volkswagen
17824.0,2019,1.4,,8850.0,Vauxhall
68477.0,2007,1.4,,1495.0,Peugeot
30242.0,2018,1.4,,6800.0,Vauxhall
3125.0,2020,1.0,1,12995.0,Nissan
120000.0,2009,1.9,,1690.0,Saab
34769.0,2018,1.1,,7525.0,Ford
28865.0,2018,1.6,1,10400.0,Vauxhall
3125.0,2020,1.0,1,12995.0,Nissan
68316.0,2014,2.1,2,10795.0,Mercedes-Benz
83000.0,2006,1.2,3,2995.0,Fiat
29002.0,2017,1.7,,12200.0,Hyundai
71912.0,2009,1.6,5,5495.0,MINI
43443.0,2017,1.6,2,7700.0,DS AUTOMOBILES
95400.0,2008,1.9,5,2995.0,Volkswagen
117000.0,2011,1.6,3,2350.0,Citroen
65000.0,2006,1.6,,2895.0,MINI
92000.0,2007,1.4,8,1491.0,Nissan
64049.0,2013,1.4,5,4349.0,Vauxhall
19000.0,2017,1.0,,8800.0,Ford
11251.0,2018,1.0,,9600.0,Ford
28598.0,2015,2.1,2,17000.0,Mercedes-Benz
69500.0,2012,1.2,,2450.0,Nissan
25656.0,2017,1.8,,11995.0,Toyota
72000.0,2011,1.6,5,2495.0,SEAT
70356.0,2011,2.0,2,7800.0,Audi
34511.0,2015,1.6,2,9650.0,MINI
11488.0,2019,1.4,,9349.0,Vauxhall
19416.0,2017,1.2,1,8850.0,MINI
111000.0,2005,1.6,,1495.0,MINI
28865.0,2018,1.6,1,10400.0,Vauxhall
28865.0,2018,1.6,1,10400.0,Vauxhall
60000.0,2006,1.5,6,1495.0,Renault
57500.0,2014,1.4,,5160.0,Vauxhall
27960.0,2018,1.3,,6700.0,Fiat
82894.0,2010,1.6,2,2395.0,Peugeot
34851.0,2016,1.4,,6700.0,Vauxhall
140000.0,2002,1.8,5,750.0,Volkswagen
50271.0,2015,2.0,2,13995.0,Audi
56349.0,2016,1.4,,5600.0,Vauxhall
44717.0,2014,1.6,,6845.0,Vauxhall
10830.0,2019,1.2,,7500.0,Hyundai
62000.0,2002,1.0,,991.0,Nissan
34769.0,2018,1.1,,7525.0,Ford
46567.0,2013,1.8,1,5500.0,Toyota
81861.0,2013,1.6,3,3495.0,Vauxhall
43196.0,2015,1.6,,6800.0,SKODA
58043.0,2015,1.0,3,4995.0,Volkswagen
55000.0,2011,1.9,,4695.0,Renault
38000.0,2015,1.2,,4799.0,Fiat
72000.0,2013,1.6,,5995.0,MINI
133070.0,2005,1.6,4,2495.0,MINI
6332.0,2020,1.0,,13500.0,Hyundai
35990.0,2017,1.0,,6650.0,Smart
60000.0,2009,1.8,,3195.0,Ford
111000.0,2005,1.6,,1495.0,MINI
64049.0,2013,1.4,5,4349.0,Vauxhall
55500.0,2014,1.6,1,5879.0,Peugeot
39598.0,2015,1.2,,6300.0,Citroen
46412.0,2015,1.0,,6900.0,Ford
110200.0,2004,2.0,5,1450.0,Toyota
64000.0,2011,2.0,3,4495.0,Vauxhall
19907.0,2019,1.4,,10848.0,Vauxhall
14845.0,2018,1.5,2,8995.0,Nissan
41306.0,2017,1.0,,6800.0,Vauxhall
38709.0,2014,1.6,,6400.0,Peugeot
41637.0,2017,1.4,1,7400.0,Vauxhall
94000.0,2012,1.6,5,5500.0,Volvo
111000.0,2005,1.6,,1495.0,MINI
28865.0,2018,1.6,1,10400.0,Vauxhall
19000.0,2017,1.0,,8800.0,Ford
62165.0,2011,1.2,,3150.0,Vauxhall
33508.0,2016,2.0,2,11495.0,Volkswagen
29201.0,2018,1.2,,10750.0,Renault
98700.0,2008,1.4,5,899.0,Fiat
60000.0,2013,2.0,,6200.0,Vauxhall
99000.0,2006,1.4,,990.0,Volkswagen
25418.0,2018,1.0,,9300.0,Ford
38245.0,2017,1.6,,12950.0,Nissan
23779.0,2016,1.0,,6950.0,Ford
64000.0,2008,1.4,2,2795.0,Toyota
48049.0,2014,1.2,,6400.0,Volkswagen
52111.0,2001,2.5,,1795.0,Rover
62165.0,2011,1.2,,3150.0,Vauxhall
71560.0,2015,1.6,,6050.0,Vauxhall
31418.0,2015,1.4,,5900.0,Fiat
35600.0,2014,1.6,2,5200.0,SEAT
58789.0,2015,1.4,2,5000.0,Vauxhall
19665.0,2018,1.6,,11500.0,Kia
87408.0,2003,1.6,3,1390.0,Volkswagen
119900.0,2002,5.0,5,4995.0,Mercedes-Benz
106000.0,2017,1.6,,7991.0,Vauxhall
68919.0,2012,1.2,4,3850.0,Volkswagen
25590.0,2013,1.6,2,3990.0,Citroen
49000.0,2014,1.5,2,5596.0,Renault
52111.0,2001,2.5,,1795.0,Rover
71560.0,2015,1.6,,6050.0,Vauxhall
42495.0,2018,1.7,,9698.0,Hyundai
28218.0,2014,1.6,1,6700.0,Ford
45479.0,2017,1.2,,8000.0,Citroen
67000.0,2005,1.4,2,1880.0,Vauxhall
16817.0,2018,1.6,,12850.0,Nissan
25000.0,2017,1.25,1,8995.0,Kia
23119.0,2018,1.6,,12750.0,Nissan
114000.0,2005,3.0,5,6995.0,BMW
54310.0,2014,1.2,3,3800.0,Renault
22171.0,2018,1.3,1,9990.0,Honda
51000.0,2012,1.6,,4590.0,Mazda
80000.0,2007,1.4,,990.0,Vauxhall
71560.0,2015,1.6,,6050.0,Vauxhall
30080.0,2017,1.0,,6590.0,Suzuki
100000.0,2007,2.0,,1995.0,Toyota
26669.0,2017,1.2,1,12200.0,Nissan
47428.0,2015,1.6,,6600.0,Vauxhall
11798.0,2019,1.4,,6600.0,Vauxhall
63316.0,2015,1.6,,7400.0,Peugeot
61000.0,2010,1.6,,2995.0,Vauxhall
152349.0,2007,2.1,2,2899.0,Mercedes-Benz
25404.0,2015,1.2,2,6400.0,Peugeot
25025.0,2015,1.5,2,9395.0,Ford
35187.0,2013,1.4,4,6750.0,Volkswagen
92000.0,2007,1.4,8,1491.0,Nissan
34797.0,2018,1.0,,6900.0,Hyundai
46567.0,2013,1.8,1,5500.0,Toyota
34033.0,2017,1.2,,6500.0,Hyundai
39111.0,2010,1.4,,3999.0,Fiat
29000.0,2016,1.5,,8000.0,Ford
19256.0,2018,1.5,,12700.0,BMW
16402.0,2016,1.4,,5950.0,Vauxhall
59500.0,2013,1.0,2,4550.0,Ford
89421.0,2009,1.3,,1895.0,Vauxhall
34729.0,2017,1.7,,10300.0,Kia
40000.0,2019,1.5,,13199.0,Nissan
15245.0,2018,1.0,,10700.0,Ford
175000.0,2006,3.0,,3291.0,BMW
46567.0,2013,1.8,1,5500.0,Toyota
42000.0,2015,1.2,1,5000.0,Vauxhall
10.0,2020,1.2,,13550.0,Peugeot
79000.0,2007,4.6,4,8000.0,Lexus
31000.0,2008,1.6,,2350.0,Citroen
50409.0,2007,1.6,4,1650.0,Renault
24037.0,2018,1.0,,12500.0,Ford
38334.0,2016,1.4,2,5995.0,Vauxhall
17938.0,2017,2.0,,11000.0,Mazda
24442.0,2012,2.0,1,8871.0,Kia
39105.0,2019,1.0,,10400.0,Ford
52111.0,2001,2.5,,1795.0,Rover
42000.0,2015,1.2,1,5000.0,Vauxhall
42000.0,2015,1.2,1,5000.0,Vauxhall
85000.0,2004,3.2,5,3395.0,Mercedes-Benz
22388.0,2017,1.0,,6350.0,Volkswagen
11162.0,2017,1.0,,9200.0,Ford
28800.0,2018,1.0,,6800.0,Hyundai
13020.0,2017,1.5,,11650.0,MINI
55115.0,2017,1.5,,10600.0,Nissan
28720.0,2018,1.6,,11100.0,Hyundai
29114.0,2018,2.0,1,18500.0,Mitsubishi
1570.0,2020,0.9,,10600.0,Renault
77305.0,2007,1.2,3,1195.0,Vauxhall
65650.0,2008,1.4,3,1995.0,SEAT
42000.0,2015,1.2,1,5000.0,Vauxhall
30080.0,2017,1.0,,6590.0,Suzuki
54050.0,2009,1.5,5,2000.0,Mercedes-Benz
35646.0,2014,1.6,,8100.0,Ford
110000.0,2006,2.2,2,1395.0,Honda
44810.0,2017,1.4,,6700.0,Vauxhall
55000.0,2009,1.3,3,2200.0,Mitsubishi
26951.0,2017,1.25,,7475.0,Ford
11730.0,2019,1.0,,15000.0,Nissan
42403.0,2014,1.2,,7550.0,Volkswagen
17837.0,2018,1.0,,6950.0,Toyota
99724.0,2004,1.6,3,695.0,Citroen
10635.0,2018,1.0,,9100.0,Nissan
14644.0,2018,1.2,,7200.0,Ford
22164.0,2018,1.6,,11250.0,Hyundai
25497.0,2018,1.5,,13150.0,Volkswagen
38380.0,2014,1.2,2,4990.0,Vauxhall
13112.0,2018,0.9,1,8650.0,Nissan
50000.0,2016,1.2,,6850.0,SEAT
11394.0,2018,1.2,1,11995.0,Nissan
99950.0,2010,1.2,3,1550.0,Renault
40912.0,2017,1.6,,8700.0,Peugeot
30500.0,2018,1.6,2,16500.0,Mercedes-Benz
19907.0,2019,1.4,,10848.0,Vauxhall
92000.0,2007,1.4,8,1491.0,Nissan
14644.0,2018,1.2,,7200.0,Ford
54295.0,2016,1.6,,6850.0,Vauxhall
57465.0,2015,2.0,3,9495.0,Volkswagen
76993.0,2012,1.2,2,2804.0,SEAT
31030.0,2018,1.0,,6750.0,Hyundai
34468.0,2016,1.0,3,8495.0,Ford
38046.0,2017,1.4,,8100.0,Vauxhall
43060.0,2016,1.6,,7495.0,Peugeot
17106.0,2016,1.2,,6800.0,Ford
21946.0,2016,1.2,,6750.0,Peugeot
30000.0,2016,1.9,2,4995.0,MG
14019.0,2017,1.0,,9000.0,Suzuki
82000.0,2010,1.6,,4250.0,Audi
54295.0,2016,1.6,,6850.0,Vauxhall
46567.0,2013,1.8,1,5500.0,Toyota
9824.0,2018,1.2,,9000.0,Vauxhall
16118.0,2017,1.7,3,12400.0,Hyundai
83000.0,2009,1.6,4,1995.0,Ford
11220.0,2018,1.0,,6295.0,Peugeot
33148.0,2017,1.5,1,9995.0,Nissan
45359.0,2017,1.4,,7100.0,Vauxhall
65556.0,2013,1.2,,4700.0,Renault
25011.0,2019,1.0,,8900.0,Vauxhall
55030.0,2017,1.2,,7650.0,DS AUTOMOBILES
28378.0,2017,1.5,1,9995.0,Nissan
82000.0,2010,1.6,,4250.0,Audi
46567.0,2013,1.8,1,5500.0,Toyota
54295.0,2016,1.6,,6850.0,Vauxhall
40660.0,2017,1.4,2,8750.0,Fiat
12862.0,2018,1.0,,6500.0,Peugeot
69000.0,2006,1.4,2,1630.0,Nissan
32759.0,2017,1.7,1,8950.0,Kia
90100.0,2005,2.0,3,1345.0,Citroen
99000.0,2009,1.25,5,2595.0,Ford
37158.0,2018,1.6,,12800.0,Vauxhall
82894.0,2010,1.6,2,2395.0,Peugeot
32372.0,2017,1.4,,6550.0,Vauxhall
95202.0,2006,3.5,2,2504.0,Mercedes-Benz
52111.0,2001,2.5,,1795.0,Rover
46567.0,2013,1.8,1,5500.0,Toyota
98609.0,2010,1.2,3,1650.0,Nissan
40000.0,2019,1.5,,13199.0,Nissan
32579.0,2014,1.2,,6495.0,SEAT
59916.0,2015,1.6,2,6499.0,Mazda
23000.0,2020,1.6,,14699.0,Hyundai
25726.0,2017,1.2,1,10495.0,Nissan
32007.0,2017,1.4,,7500.0,Vauxhall
57396.0,2017,1.6,,6060.0,Dacia
27000.0,2018,2.0,2,14000.0,BMW
43000.0,2017,1.4,,7150.0,Vauxhall
58400.0,2007,2.0,,2495.0,Mazda
64049.0,2013,1.4,5,4349.0,Vauxhall
63500.0,2013,2.0,2,4000.0,Vauxhall
15563.0,2018,1.2,2,8795.0,Fiat
45573.0,2012,2.2,,6150.0,Vauxhall
15925.0,2018,1.4,,8450.0,Vauxhall
127000.0,2008,5.5,3,8000.0,Mercedes-Benz
73000.0,2011,1.4,3,3495.0,Vauxhall
11377.0,2019,1.0,1,11995.0,Ford
66863.0,2014,1.7,2,7500.0,Kia
42291.0,2015,2.0,2,12995.0,Ford
7998.0,2018,2.0,1,14395.0,Mazda
54087.0,2011,1.6,,5495.0,MINI
56077.0,2014,1.2,,3800.0,Vauxhall
68250.0,2013,0.9,3,4000.0,Fiat
99000.0,2007,1.8,5,1825.0,Mercedes-Benz
75261.0,2014,1.0,,5100.0,Ford
29400.0,2015,1.2,,5000.0,Hyundai
53200.0,2014,2.0,2,8895.0,SEAT
4979.0,2018,1.2,1,7995.0,Vauxhall
38709.0,2014,1.6,,6400.0,Peugeot
27500.0,2018,1.0,,10000.0,Hyundai
100000.0,2009,1.4,,1295.0,Vauxhall
41192.0,2018,1.2,,11000.0,Nissan
31360.0,2014,1.5,1,7995.0,Toyota
60600.0,2003,1.4,,825.0,Volkswagen
54295.0,2016,1.6,,6850.0,Vauxhall
64049.0,2013,1.4,5,4349.0,Vauxhall
41412.0,2017,1.6,,8350.0,Vauxhall
55115.0,2017,1.5,1,10600.0,Nissan
68371.0,2015,2.2,2,7995.0,Mazda
25426.0,2016,1.7,,10800.0,Hyundai
31030.0,2018,1.0,,6750.0,Hyundai
23742.0,2017,2.0,,11900.0,MINI
40452.0,2017,1.2,1,5499.0,Fiat
140000.0,2002,1.8,5,750.0,Volkswagen
24000.0,2016,1.6,1,10250.0,Citroen
437.0,2019,1.0,,8900.0,Peugeot
104000.0,2005,1.2,,491.0,Vauxhall
64049.0,2013,1.4,5,4349.0,Vauxhall
56077.0,2014,1.2,,3800.0,Vauxhall
11818.0,2019,1.2,,9900.0,Hyundai
42451.0,2013,1.2,,3999.0,Fiat
50825.0,2014,1.4,1,4875.0,Vauxhall
40700.0,2005,2.7,5,10995.0,Porsche
24341.0,2016,1.4,,7000.0,Vauxhall
26060.0,2019,1.4,,9450.0,Vauxhall
62278.0,2017,2.0,,12450.0,BMW
42165.0,2016,1.5,,7500.0,Nissan
78959.0,2009,2.0,4,1295.0,Fiat
5773.0,2016,1.5,,9700.0,Ford
60600.0,2003,1.4,,825.0,Volkswagen
56077.0,2014,1.2,,3800.0,Vauxhall
68250.0,2013,0.9,3,4000.0,Fiat
32000.0,2008,1.4,1,6509.0,Fiat
80371.0,2007,1.4,4,890.0,Peugeot
110200.0,2004,2.0,5,1450.0,Toyota
28588.0,2015,1.2,2,5750.0,Suzuki
57245.0,2014,1.4,3,7995.0,Audi
17290.0,2018,1.0,,8500.0,Nissan
70000.0,2008,2.0,,5395.0,BMW
58300.0,2009,1.5,2,4295.0,Nissan
19842.0,2017,1.5,,10400.0,Vauxhall
29524.0,2018,1.2,,12100.0,Nissan
60600.0,2003,1.4,,825.0,Volkswagen
56077.0,2014,1.2,,3800.0,Vauxhall
11535.0,2019,1.4,,9248.0,Vauxhall
12006.0,2020,1.0,1,11995.0,Nissan
58291.0,2016,2.0,,11400.0,BMW
108000.0,2006,1.8,7,948.0,Dodge
44000.0,2016,1.6,1,7900.0,Honda
15479.0,2018,1.4,,6800.0,Vauxhall
22969.0,2017,1.5,1,7995.0,Mazda
18310.0,2019,2.0,,17000.0,Mazda
123000.0,2010,1.4,4,4000.0,Volkswagen
9832.0,2018,1.0,,10500.0,Ford
15665.0,2018,1.0,,11800.0,Ford
82000.0,2010,1.6,,4250.0,Audi
11535.0,2019,1.4,,9248.0,Vauxhall
30080.0,2017,1.0,,6590.0,Suzuki
22386.0,2017,1.0,,7695.0,Nissan
96000.0,2011,3.0,3,10995.0,Land Rover
63000.0,2008,1.0,,4295.0,Smart
69800.0,2014,2.0,4,9490.0,BMW
45000.0,2010,1.0,2,2595.0,Peugeot
71463.0,2013,2.0,,6500.0,MINI
123000.0,2003,2.0,3,999.0,Vauxhall
22900.0,2016,1.4,2,8495.0,Vauxhall
62000.0,2009,1.2,,795.0,Hyundai
13366.0,2018,1.2,,8900.0,Vauxhall
17689.0,2018,1.4,,8350.0,Vauxhall
100152.0,2006,1.6,4,1495.0,MINI
42000.0,2015,1.2,1,5000.0,Vauxhall
20199.0,2019,2.0,,13600.0,Mazda
33958.0,2018,1.4,,9200.0,Vauxhall
101000.0,2010,2.0,3,3900.0,BMW
29541.0,2018,2.0,,10400.0,SEAT
35611.0,2016,1.6,2,7495.0,Vauxhall
40660.0,2017,1.4,2,8750.0,Fiat
115000.0,2005,1.4,,480.0,Volkswagen
32300.0,2013,1.6,2,5495.0,Citroen
65650.0,2008,1.4,3,1995.0,SEAT
34797.0,2018,1.0,,6900.0,Hyundai
25195.0,2018,1.4,,7450.0,Vauxhall
16825.0,2017,1.4,,9000.0,Vauxhall
29524.0,2018,1.2,,12100.0,Nissan
50925.0,2016,1.5,1,7700.0,Mazda
10111.0,2019,1.0,,12000.0,Ford
70548.0,2015,1.6,3,6995.0,SKODA
118721.0,2009,2.0,5,690.0,Renault
38036.0,2015,1.0,,6250.0,Volkswagen
26447.0,2016,1.6,2,8250.0,Peugeot
34156.0,2017,1.6,1,9250.0,Suzuki
84000.0,2007,1.4,3,1200.0,Peugeot
99724.0,2004,1.6,3,695.0,Citroen
14644.0,2018,1.2,,7200.0,Ford
14644.0,2018,1.2,,7200.0,Ford
138000.0,2005,1.9,5,950.0,Fiat
54873.0,2017,2.5,2,11995.0,Hyundai
15042.0,2019,1.4,,9300.0,Vauxhall
73000.0,2011,1.4,3,3495.0,Vauxhall
91422.0,1991,1.6,5,3800.0,Mazda
21379.0,2009,1.6,1,4995.0,MINI
21295.0,2012,1.2,,4000.0,Hyundai
3257.0,2020,1.5,,14790.0,MINI
30441.0,2014,1.5,,7995.0,Nissan
50500.0,2013,1.4,3,4350.0,SEAT
80000.0,2007,1.4,,990.0,Vauxhall
46567.0,2013,1.8,1,5500.0,Toyota
42000.0,2015,1.2,1,5000.0,Vauxhall
14710.0,2018,1.2,,6900.0,Ford
117000.0,1994,2.0,5,4250.0,Volkswagen
22902.0,2017,1.4,,6300.0,Vauxhall
28202.0,2017,1.4,,7400.0,Vauxhall
113883.0,2006,3.0,4,4995.0,BMW
30593.0,2017,1.5,,7995.0,Toyota
80000.0,2012,2.2,,6950.0,Ford
70020.0,2010,1.6,,3495.0,Peugeot
95400.0,2008,1.9,5,2995.0,Volkswagen
94000.0,2015,1.6,2,4500.0,Vauxhall
99724.0,2004,1.6,3,695.0,Citroen
10635.0,2018,1.0,,9100.0,Nissan
13549.0,2018,1.0,,6100.0,Dacia
55000.0,2016,1.5,,9250.0,Nissan
55900.0,2009,1.5,4,2795.0,Renault
63500.0,2013,2.0,2,4000.0,Vauxhall
53268.0,2015,1.5,1,7990.0,MINI
18963.0,2018,1.2,,9200.0,Hyundai
38053.0,2017,1.2,,8250.0,Peugeot
66000.0,2014,1.2,3,6695.0,Volkswagen
25319.0,2017,1.4,,6900.0,Vauxhall
56000.0,2010,1.4,,2600.0,Hyundai
135000.0,1978,1.8,5,4600.0,MG
129000.0,2010,3.0,,4591.0,Chrysler
46567.0,2013,1.8,1,5500.0,Toyota
14644.0,2018,1.2,,7200.0,Ford
42000.0,2009,1.4,,2999.0,Fiat
57000.0,2010,1.6,3,2495.0,Vauxhall
57465.0,2015,2.0,3,9495.0,Volkswagen
121452.0,2007,2.4,1,950.0,Alfa Romeo
64000.0,2003,1.6,,899.0,Ford
19253.0,2017,1.4,3,9495.0,Fiat
18546.0,2016,1.2,,6950.0,Fiat
67918.0,2001,1.0,6,1150.0,Volkswagen
42000.0,2016,2.0,1,8600.0,SKODA
17526.0,2019,1.2,1,10495.0,Vauxhall
65650.0,2008,1.4,3,1995.0,SEAT
42000.0,2015,1.2,1,5000.0,Vauxhall
14644.0,2018,1.2,,7200.0,Ford
140000.0,2005,1.9,8,1990.0,Volkswagen
60346.0,2010,1.4,,3000.0,Citroen
27410.0,2018,0.9,,8495.0,Nissan
112000.0,2009,1.0,2,1250.0,Suzuki
31476.0,2015,1.6,2,7995.0,Ford
86698.0,2009,1.6,5,849.0,Peugeot
86643.0,2008,1.2,5,995.0,Fiat
76993.0,2012,1.2,2,2804.0,SEAT
28378.0,2017,1.5,1,9995.0,Nissan
71000.0,2008,2.7,5,3595.0,SsangYong
80000.0,2007,1.4,,990.0,Vauxhall
46567.0,2013,1.8,1,5500.0,Toyota
34797.0,2018,1.0,,6900.0,Hyundai
56000.0,2014,1.2,3,7995.0,Nissan
28082.0,2018,1.6,,12500.0,Hyundai
41791.0,2016,1.0,1,7150.0,Vauxhall
38046.0,2017,1.4,,8100.0,Vauxhall
138000.0,2008,1.6,2,1750.0,SKODA
7453.0,2018,1.2,,8000.0,Ford
17450.0,2018,1.4,1,12495.0,Kia
76700.0,2008,1.6,,2950.0,MINI
5613.0,2018,1.0,,8450.0,Citroen
137500.0,2007,1.4,3,995.0,Vauxhall
71560.0,2015,1.6,,6050.0,Vauxhall
10635.0,2018,1.0,,9100.0,Nissan
61876.0,2015,1.2,,6000.0,Citroen
110000.0,2008,2.0,3,995.0,Citroen
10001.0,2017,1.4,,9559.0,Vauxhall
106000.0,2011,1.2,2,1900.0,Suzuki
20203.0,2018,1.2,,12990.0,Toyota
68250.0,2015,1.6,2,6850.0,Suzuki
40733.0,2016,1.2,2,6895.0,Nissan
50000.0,2003,1.3,9,9999.0,Suzuki
35582.0,2014,1.2,1,5495.0,Renault
29405.0,2015,1.2,,6650.0,Hyundai
