mileage,manufactured-year,engine-size,owners,price,make,guid
55000.0,2016,1.5,,9250.0,Nissan,7a51d671-9b3b-4415-85ac-4318449abc6f
34797.0,2018,1.0,,6900.0,Hyundai,f8c441c1-ceaf-4e3b-91c4-ea2399bc297d
47746.0,2015,1.2,,5000.0,Peugeot,6ca789b9-d8b2-4284-bba8-3601c8ecb883
100.0,2020,1.2,,13497.0,Vauxhall,4aeaeedb-6035-4e71-bc6e-c4acc5659963
55900.0,2009,1.5,4,2795.0,Renault,96fec69a-0150-4217-a8a9-efa6792d3368
63500.0,2013,2.0,2,4000.0,Vauxhall,c90b3931-3083-4f52-ae69-2a39552596b6
53268.0,2015,1.5,1,7990.0,MINI,db62b31d-8156-4a24-b385-4ca0cf181fca
18963.0,2018,1.2,,9200.0,Hyundai,3da3e609-9cf2-48af-a3ac-827a03c3cd09
38053.0,2017,1.2,,8250.0,Peugeot,eada0736-52ef-4153-b759-2bbad240b32d
66000.0,2014,1.2,3,6695.0,Volkswagen,5590888e-9b7b-4c4c-9398-54d4e487c984
25319.0,2017,1.4,,6900.0,Vauxhall,d9019e5a-443d-4c7e-af1d-197cee8e5d62
56000.0,2010,1.4,,2600.0,Hyundai,17ba352f-ebc7-4575-ad00-27912c76e999
135000.0,1978,1.8,5,4600.0,MG,37023732-b0a2-40ce-ab4d-e6a187dda344
42000.0,2009,1.4,,2999.0,Fiat,ee83ef8f-0a9d-42ff-a014-518dc13c2099
10635.0,2018,1.0,,9100.0,Nissan,4d9e2a46-90df-4966-babd-a0d8ba2a0f9c
10.0,2020,1.3,,17500.0,Renault,497a733a-2aff-4120-afd2-51262dd5fbfd
7873.0,2017,1.2,,6446.0,Citroen,bb4a4e97-3b8e-40b7-b872-bf940c3121b5
57000.0,2010,1.6,3,2495.0,Vauxhall,1d00ae1c-6b31-4cc8-9da5-f690c073e9ea
57465.0,2015,2.0,3,9495.0,Volkswagen,b0a155b0-2c93-4371-9401-cc0d0862471c
121452.0,2007,2.4,1,950.0,Alfa Romeo,96bd3ec0-38f5-45ed-9076-8928a6c1409c
64000.0,2003,1.6,,899.0,Ford,b485ae0a-2eb3-41d7-a55f-0637c9df1edb
19253.0,2017,1.4,3,9495.0,Fiat,7f005ece-67d9-4eed-aed5-d7ebd14ae927
18546.0,2016,1.2,,6950.0,Fiat,4f2407f4-162d-4b55-bef3-db4b10c86b06
67918.0,2001,1.0,6,1150.0,Volkswagen,6519903c-83f5-44c7-a551-84b0b36f0c0c
42000.0,2016,2.0,1,8600.0,SKODA,7284b34e-72fe-4829-bb08-50171f9f0b26
17526.0,2019,1.2,1,10495.0,Vauxhall,720d1156-9a17-408f-85dc-692a7b40eb91
140000.0,2005,1.9,8,1990.0,Volkswagen,c1ebfcea-7936-45f8-8025-6feb344d71bb
35035.0,2017,1.2,2,6495.0,Vauxhall,16cd2866-69e2-4786-9b49-f8d1d16756e1
1736.0,2020,1.0,,13839.0,Renault,da0d300b-fbd4-43e2-b903-e1c9bf46ec92
78852.0,2009,1.2,4,3795.0,Volkswagen,99912501-93e3-4dad-8683-f6181002707c
27000.0,2017,1.5,,7700.0,Toyota,9b25a035-0a18-4123-bfdf-aca3b50b522f
35600.0,2014,1.6,2,5700.0,SEAT,779b86b5-d855-4b41-a87a-6384d400c8dd
54977.0,2010,1.4,3,2500.0,Citroen,ab696f54-e993-4e7d-9a15-f929d6fbc505
11771.0,2018,1.0,1,7490.0,Toyota,457ff7e4-f13d-4674-a009-5e536b2db302
81836.0,2013,3.5,2,16495.0,Mercedes-Benz,f9c8b996-aa54-4c85-aff3-344541f33e0c
51501.0,2014,1.5,,7550.0,Nissan,c85e61c2-309d-4148-9bdf-0a88b0126819
83000.0,2011,2.0,,3991.0,Citroen,75cb490b-b802-4560-8606-3642cb49d757
51802.0,2015,1.4,1,5400.0,Vauxhall,472a59de-a793-4639-b58b-4c304546ab2e
76898.0,2012,1.2,,3500.0,SEAT,0d072b4d-d7d7-4cfc-b2a7-07afefa8a15b
11188.0,2019,1.4,,8950.0,Fiat,87af2533-b0c5-44ae-8257-f925473dbb6d
115000.0,2003,1.9,,1695.0,Volkswagen,a49e2fc0-9699-4bf8-a205-e6ad37e2ad53
20203.0,2018,1.2,,13990.0,Toyota,58769a6f-3a54-4e19-9d9e-14c1a3faea93
70000.0,2009,1.6,2,2395.0,Vauxhall,5714bd2b-64ed-47d9-9789-672d2f7be4ec
26357.0,2016,1.2,,7995.0,Nissan,809d87dc-5610-4f34-b261-ee1df1e30c49
19907.0,2019,1.4,,10848.0,Vauxhall,28c8f72f-0018-4f9d-a62a-41cb9726f151
104000.0,2008,2.0,,1495.0,BMW,dd0dca07-d7f7-4cf5-a16a-d2f4d7032d6b
22171.0,2018,1.3,1,9990.0,Honda,9c755406-dc10-464b-97f6-47bc27668136
40212.0,2010,2.0,1,7995.0,SKODA,e1475e06-f289-4d79-932d-c776ced857a5
86524.0,2009,1.6,,4195.0,Audi,2ef28d57-a130-4e27-841d-3d7d99290f5e
144501.0,2004,2.0,,1495.0,Land Rover,c11fa949-bc9d-4eea-8fee-efee38d09f77
76898.0,2012,1.2,,3500.0,SEAT,d755391b-8b65-4226-bd38-5c1a62a9e114
23000.0,2015,1.2,1,5795.0,Renault,30942b7e-c4b5-4323-9147-b0c6fa2cf44f
74325.0,2013,2.0,2,7995.0,Volkswagen,a7683b40-d6cb-4a1c-88e4-426689bcfd04
25445.0,2017,1.2,1,8995.0,SEAT,a451b6db-8ab7-48fe-8528-fef997f33398
69500.0,2012,1.2,,2450.0,Nissan,831b0626-e458-411e-9338-fe0ea4eea86c
35867.0,2018,1.5,1,10995.0,MINI,4462d6b7-f2ff-4777-a0db-ec22f785a03f
27000.0,2018,1.4,,7000.0,Vauxhall,a0f35b93-1f65-4631-b290-8ac81931c257
57000.0,2016,2.2,,7250.0,Mazda,607ba83f-5858-4b4b-83eb-6c9484ab6c7f
22000.0,2016,1.2,2,8500.0,Peugeot,b3ec3f8c-bafd-45ff-916a-3ff6cc87cf6e
14251.0,2018,1.2,,10499.0,Peugeot,dddc19e3-ba36-49fc-ac44-e0ff22838cef
24558.0,2017,1.6,,15850.0,Peugeot,290c0cf5-968a-4a77-a80f-b1ca32ebcf35
99000.0,2007,1.8,5,1825.0,Mercedes-Benz,a389c977-9baf-44ae-9bec-4c102bc5b102
23000.0,2015,1.2,1,5795.0,Renault,9e28ae2a-f7dd-42d9-9c1c-2af0d0d646d8
45001.0,2016,1.4,,6700.0,Vauxhall,bc7d26eb-624e-41d7-a413-7eee4f9359b0
89000.0,2014,1.6,1,4100.0,Peugeot,9db830db-da35-478c-8d49-fb1e08c37ce6
18546.0,2016,1.2,,7000.0,Fiat,51c21103-f4e3-42f5-b03b-c5818a982892
24500.0,2018,1.2,,8150.0,Citroen,d4463be4-2411-4aac-92ae-2ca87ea6cf44
27307.0,2017,0.9,1,10995.0,Fiat,8141f865-436c-4704-b544-cf0b86a685e9
86111.0,2004,3.2,3,4495.0,Mercedes-Benz,0ad1cc45-5848-423c-91d9-ae6faf2014e5
15892.0,2017,1.5,2,8700.0,Renault,56e70c65-0a03-4e2e-bdf5-e08ed8495b72
98950.0,2007,2.1,3,2900.0,Mercedes-Benz,bc805e59-cd9a-415f-a416-d2538ec0f1cb
25808.0,2017,1.2,,9495.0,Nissan,422f9fd6-d053-4777-b3a0-5fdb3c8c0ad9
15633.0,2018,1.2,1,13295.0,Nissan,09eb74f7-3944-46e9-aa7b-c02a05224e13
11848.0,2017,1.5,,9000.0,Ford,c0fc301f-c5a0-47b4-8074-52c781ee8a29
175000.0,2006,3.0,,3291.0,BMW,41c08db4-0e46-4396-8219-a000ea8e2c29
45001.0,2016,1.4,,6700.0,Vauxhall,f0de1d74-5b9a-4de3-94db-1a8c0411163d
23000.0,2015,1.2,1,5795.0,Renault,53e20214-6d99-44d8-986a-db7515d471af
69211.0,2011,1.2,3,1999.0,Renault,d097d116-aa68-4768-9248-ec373f2f740f
117015.0,2005,1.0,3,650.0,Toyota,342ae2ab-d94d-4999-aaad-0cf4eeba9bb7
26640.0,2017,1.2,,9100.0,Peugeot,c94e5b40-ddfb-4473-b9fb-8a18dbcf9ca3
29400.0,2015,1.2,,5200.0,Hyundai,5baab401-5228-4550-ab66-b574bf879809
40795.0,2017,2.0,,16990.0,BMW,03fd5c03-793c-4c2e-ae24-1ed58b261bde
30010.0,2017,1.4,,7000.0,Vauxhall,26acec5c-af82-4a29-ae85-c4d566c3e1d6
33727.0,2016,1.0,,5400.0,Smart,e22baa7f-ca4f-448f-86f3-2cd0868a5f22
9144.0,2019,1.2,,8195.0,Hyundai,4b130f80-ead7-45f0-9b9e-7c8d7a9e830d
99000.0,2006,1.4,4,990.0,Vauxhall,58cadef7-d93f-4f95-9fb7-1f74d01b62fb
38901.0,2017,1.6,,10150.0,Vauxhall,23717cb8-9bca-45c4-98b2-7134484aebff
111000.0,2005,1.6,,1495.0,MINI,d777d50d-876b-459e-b332-c307f0f26f31
45001.0,2016,1.4,,6700.0,Vauxhall,7f75152b-41fc-45bd-be15-75acae3e3013
45001.0,2016,1.4,,6700.0,Vauxhall,cc7783bb-8a32-40d8-b2ee-bca208dcfa0e
62800.0,2008,3.0,4,3499.0,Subaru,f8e82698-f6e1-4e7c-b3ee-e3c7c8c65a6d
28000.0,2014,1.2,,3999.0,Suzuki,8b0c8517-2cc8-4ac1-85c2-706cffbfb912
119000.0,2010,2.0,4,2895.0,Peugeot,4c50edbb-a53d-454d-bd3b-4f51b4d34f0f
56672.0,2013,1.0,,3250.0,Vauxhall,78ad37b8-b2fd-465a-b770-3603af934e35
14547.0,2018,1.5,,12895.0,SEAT,e86c192e-be2f-45d9-a72a-dae66aca2048
20623.0,2016,1.5,2,6995.0,Mazda,0e830ade-2c9b-4538-b4ef-6222e686c5e9
82986.0,2009,1.4,4,3195.0,Volkswagen,d221a740-8d2d-465a-8dbe-0c0ad88bed59
55137.0,2015,1.7,,7100.0,Hyundai,c9539f33-6136-4067-bd70-a3a3581ed34c
25388.0,2016,1.6,,7995.0,Vauxhall,834a2798-5855-461c-b2fc-c8564613e16b
35210.0,2015,1.2,,6700.0,Hyundai,894da8e3-0a39-42f0-9e9a-69cb466b7d05
62000.0,2002,1.0,,991.0,Nissan,ebf5e6af-7faf-471e-973f-02e8a4c292fa
23000.0,2015,1.2,1,5795.0,Renault,3f4bd209-27b1-4a88-a39e-798497bc2da0
23000.0,2015,1.2,1,5795.0,Renault,f9221ffc-652e-45e0-ac03-ab47bd5aea43
65750.0,2013,1.0,2,4000.0,Ford,ed998e62-cb33-4171-8081-c4c35c1cba1c
12024.0,2019,1.6,2,10495.0,Nissan,1df8bd45-257f-4a5e-9014-1fc142147fb1
35163.0,2018,1.6,,9750.0,Vauxhall,fb6865e1-0e4f-483f-8a74-a3db951555a6
42302.0,2014,1.8,,6000.0,Vauxhall,ca9eb85c-5ff0-4bf7-8d18-e092ee71ccf8
32101.0,2018,1.5,,13150.0,Mercedes-Benz,c4a20dda-c486-43b5-ab47-c92cc498c36c
24000.0,2013,1.0,1,4495.0,Toyota,2e7088cb-b82f-4ddc-8dee-5281d435dbdc
27410.0,2018,0.9,,8495.0,Nissan,9a5b2d87-acd6-4df1-90d8-2428f9b4afa4
17423.0,2017,1.4,,10100.0,Vauxhall,a0cff864-c3d4-462d-92d5-6555038030d0
34385.0,2013,1.6,,6000.0,Kia,cab3979c-bfe3-41bf-962a-1e8bb3f51d06
51579.0,2014,1.5,,7200.0,Renault,b0259d6a-88b7-4c7e-9750-8961cb83feb5
83000.0,2011,2.0,,3991.0,Citroen,0f13f091-ab04-4bb6-a7fe-316f76fab08f
40000.0,2013,2.2,,6495.0,Mazda,f88c2777-99dc-4403-a9e0-4e10d2b28fc3
23000.0,2015,1.2,1,5795.0,Renault,6e7fab3d-84da-4eb1-a008-d554f711d2d9
11601.0,2018,1.0,,9495.0,Nissan,62527f75-290d-44b6-a876-027e97367fbf
3580.0,2018,1.5,,13000.0,Ford,b1a76c38-1f11-4b69-a48d-53cd8ca62e03
41100.0,2017,1.4,,5500.0,Vauxhall,34777e70-4662-4337-830e-8cf3ac118f06
28950.0,2015,1.0,,5500.0,Kia,e90ef12b-560d-4732-9656-b4431f4d0e6e
87787.0,2006,2.5,1,3650.0,Lexus,6ca3c1ab-9503-4d36-bb51-fbd89fae4b1b
30320.0,2015,1.25,,6700.0,Ford,5f6c9707-8216-4e3b-84a5-9f0217dc7608
85000.0,2004,3.2,5,3395.0,Mercedes-Benz,be78b489-6e71-4f0b-87f9-d07e44c83d07
89600.0,2010,1.6,3,2995.0,Volkswagen,c5bd86c0-7466-4d6f-8ae1-e4ba34af1f36
66823.0,2013,1.6,1,6495.0,Suzuki,53b8b1ca-92b3-4eb3-b6b6-40abc75877fe
53600.0,2014,1.6,2,7750.0,Volvo,5a0304a8-7240-4628-8695-5605c6f98938
90000.0,2008,1.6,,1271.0,Citroen,d939557b-882e-42cd-b506-05f8e2d5fe50
23000.0,2015,1.2,1,5795.0,Renault,db747bcd-1105-4b74-be6f-7ba922433147
51802.0,2015,1.4,1,5400.0,Vauxhall,c386960b-0695-4382-84fe-ce276f4a9713
7015.0,2019,1.0,,13000.0,Ford,6c075447-8938-491d-8f6a-a207c8c3a440
55737.0,2015,1.4,,5250.0,SEAT,294e6532-b1c0-4d66-b08c-202b4fb29094
83000.0,2012,1.2,2,3999.0,Volkswagen,6d9d9e27-c24e-4120-9be7-71c89fc6baad
27575.0,2013,1.6,,8400.0,BMW,174fdb2d-b693-4d8b-8b4e-c8769761e9bf
34072.0,2016,2.2,,11000.0,Mazda,6e0ffd70-0c69-4c13-a65f-c36ac81af8a1
57667.0,2014,1.4,,7650.0,Volkswagen,d2e713ee-4946-49b5-8f2c-745d9417c9a8
109000.0,2007,1.3,2,1595.0,Toyota,2bdc5376-4a66-4599-a51e-d196056bae85
16042.0,2018,1.2,,9000.0,Hyundai,17521718-6599-4ea3-bf9b-167cb98c24f7
28912.0,2017,1.25,1,6999.0,Kia,a7855664-e571-4255-abe0-e805a54b24b5
80000.0,2007,1.4,,990.0,Vauxhall,7e718922-3b34-4b13-b262-b58ecb812794
51802.0,2015,1.4,1,5400.0,Vauxhall,9e9d3364-b6cc-4941-95cb-995483c8fb71
39215.0,2015,1.2,,7700.0,SEAT,09cd26af-ce0c-45c4-9ead-200729f74a44
13932.0,2018,1.1,1,7995.0,Ford,af42dd17-7f18-4a40-aaa8-2dd78c94a900
50719.0,2013,1.0,1,5550.0,Ford,9168a5d8-0779-4ab7-b54d-46851bf0129a
45001.0,2013,1.7,2,7200.0,Hyundai,423c390a-425c-4541-b4bf-99173a1f1182
24789.0,2018,1.5,1,10000.0,Mazda,a596c519-92af-4f2f-bc5d-c2a17800f59f
31387.0,2017,1.7,,11700.0,Kia,d5a9ba51-4dfd-4c6b-8a7f-18683b48423c
66863.0,2014,1.7,,7500.0,Kia,3cfeabd3-926c-41d6-8c0a-e8b212f6e290
48050.0,2014,3.0,3,16490.0,BMW,1d26571d-f460-49dd-a0ca-7541f32f956e
65439.0,2010,1.2,2,1995.0,Ford,7b49d345-e5d1-447c-b853-488eb712054f
35884.0,2017,1.6,1,7300.0,Fiat,b27bb80c-8d01-47a1-a4db-f35864d1960c
149500.0,2015,1.6,2,3250.0,SEAT,78a0c9d2-b51d-4587-83e9-665881f219ac
111000.0,2005,1.6,,1495.0,MINI,7c67c585-7122-405b-8aff-e62fc3bb3eb9
39215.0,2015,1.2,,7700.0,SEAT,e55666a3-b675-4841-a3cc-2fe573a1285e
51802.0,2015,1.4,1,5400.0,Vauxhall,0147df80-d46b-4961-b48d-06e30bd29344
12474.0,2018,1.5,,10450.0,Vauxhall,e2bd6922-3b1d-447e-8008-611bd2764f36
54000.0,2015,1.4,1,7300.0,Vauxhall,07d08fa7-03c7-46af-9e58-f7cb6c207f62
46534.0,2014,1.4,2,5500.0,Ford,3ab8d5f4-1ad7-4935-88f6-4045c6e30abc
81285.0,2015,1.5,,5100.0,Ford,c70b168e-919c-422a-a7c4-96c460a2f3e7
42302.0,2014,1.8,,6000.0,Vauxhall,9cb38a1b-2ae6-44a3-9612-8ff0385d3bcb
81816.0,2014,1.6,3,5995.0,Citroen,e13953c7-a3e4-425f-9308-89ae866ec9fd
59500.0,2014,1.4,1,5300.0,Ford,95485997-89dd-4446-97d9-465b6c9de2b5
62184.0,2014,1.3,,5699.0,Fiat,46baad70-400e-489f-8ec8-5f3919381eac
38000.0,2013,1.6,,5490.0,Ford,ca82f08c-6922-4504-8f79-9326467b3524
38430.0,2014,1.4,,5400.0,Vauxhall,617235b5-4b09-4862-8013-8e1baef213ec
31418.0,2015,1.4,2,5900.0,Fiat,6f85b2a0-6d9e-4e51-94bc-19f51ba0b964
38085.0,2012,1.6,,5495.0,Ford,6a39cdcb-47a1-443d-9764-3413e905247c
30000.0,2014,1.5,1,6050.0,Ford,c2df6d3f-247a-4821-a0e8-166dc1223e5b
46567.0,2013,1.8,1,5500.0,Toyota,e0d06cc3-a3e7-4ab5-adcf-0ab5ef3cf532
63000.0,2009,1.8,4,2850.0,Ford,ddb925b3-70db-4934-b29c-f871aad10772
71126.0,2008,1.1,2,1295.0,Mitsubishi,cb8af8c5-4981-4f24-9bde-892ab35dcd66
67914.0,2013,1.2,,3450.0,Vauxhall,5f7f9e9f-74f8-4879-ae1c-079a0bbf2534
60000.0,2005,2.0,5,1500.0,Saab,ed7e09a2-8e27-4071-8903-60eaad7583f3
52600.0,2004,1.8,3,1800.0,Toyota,8e57d849-bb64-4944-89bb-0d64948a8931
90400.0,2014,1.6,2,3999.0,Honda,9187994c-7d11-4f44-9477-71ba4bfd69b1
29405.0,2015,1.2,,6650.0,Hyundai,1e3ac97d-db4b-4783-803e-8a054984bdf4
39000.0,2014,1.2,2,4950.0,Fiat,60919ff1-a1ab-45f8-8459-62dce7b38ce3
37902.0,2013,2.2,2,8495.0,Mazda,b76de598-e7b2-4873-b480-1f15dcfaf74d
48443.0,2014,1.2,2,4995.0,Renault,c4a876b6-6eb8-41b7-81bf-3e3252a1b744
80000.0,2007,1.4,,990.0,Vauxhall,fd76d5fa-b24d-49cd-b5ec-2b00c97a0ad2
67914.0,2013,1.2,,3450.0,Vauxhall,5aa6babe-1944-4fc8-9682-51bf2db23580
46567.0,2013,1.8,1,5500.0,Toyota,b9939b9a-0c37-438a-87ab-ef00e8b0d999
56077.0,2014,1.2,,3800.0,Vauxhall,874d47e2-4b4d-4087-be6b-7a30cdfcf85e
73000.0,2005,1.3,3,1299.0,Smart,0f7e6508-a0e2-4d8d-9de4-e95e9c3b41e2
36022.0,2015,1.0,,7250.0,Ford,de3c47fa-70fa-47c8-9f67-1b58cad671be
54574.0,2013,1.4,1,4995.0,Alfa Romeo,b026be0f-e2d1-48e0-9a4d-ca3e03e21e66
101805.0,2002,1.4,3,500.0,Honda,964b7125-b9d0-4970-8ba9-538874e191a9
11629.0,2018,0.9,1,9495.0,Nissan,899ebc06-a9b3-477a-997b-3b3708c1bf5e
38012.0,2018,1.0,,6500.0,Hyundai,c469b5e6-459d-4952-a6d3-895be125c93e
57000.0,2011,1.2,,2995.0,Renault,99a4b562-ac76-4023-84d3-d5bc6d105c42
45359.0,2017,1.4,,7100.0,Vauxhall,904e0c8b-d5ad-4397-a916-128072a51a47
90460.0,2011,0.9,3,2995.0,Fiat,55546ed1-6c15-45ec-8551-9493a0848d0d
83500.0,2010,1.2,,2250.0,Renault,6b914811-c784-4b10-bf2f-074310787d6d
69955.0,2016,1.6,,6100.0,Vauxhall,3872ba13-5501-49d4-8a9b-9933fcc6d0e2
46567.0,2013,1.8,1,5500.0,Toyota,a1ff7acd-6c41-4e08-bcc6-8c0182627d11
58130.0,2015,2.2,2,7795.0,Mazda,5fc0be18-a616-4a62-84a0-a4742f9c7f1a
95506.0,2005,1.6,,795.0,Peugeot,4307c2b1-f5a1-4fae-81b5-16e8445b1417
33980.0,2018,1.0,,6650.0,Hyundai,40a786cc-cde4-4c93-823f-0b9130a7aedb
87354.0,2010,1.6,4,2995.0,Citroen,d8e54f72-eb0a-4973-8a8c-fd0194a387f0
38903.0,2016,1.2,3,6700.0,Peugeot,5078b6c2-d090-4c57-9be4-5ff67bd5df51
43250.0,2013,1.0,1,3695.0,Kia,c582386c-e3b8-4951-ae27-feb427eaf416
63131.0,2008,1.4,2,2995.0,SKODA,1f701d98-bc9f-44d1-8ab2-66716cf582df
46600.0,2011,1.25,4,3490.0,Ford,23e0a059-edb3-4956-a725-4c15279b6a9a
175000.0,2005,2.0,5,495.0,Hyundai,abd6372d-5075-4988-8fca-f8b15da1d3aa
57225.0,2014,2.0,2,5495.0,Vauxhall,b379af4f-42e4-408a-8815-eae444e311e0
46567.0,2013,1.8,1,5500.0,Toyota,9ebcedb4-32f9-4e3a-8556-01c2c4e6db7c
46567.0,2013,1.8,1,5500.0,Toyota,ac0a3fbb-e9a9-4de6-92d8-04190298afeb
46567.0,2013,1.8,1,5500.0,Toyota,97653894-8ec2-4014-8c2c-f2272d5a45cb
36671.0,2017,1.0,,10500.0,Hyundai,49faddf4-c7eb-4d5a-9358-a374d14cd5b8
20002.0,2018,1.25,1,8250.0,Kia,5e8cf71b-3480-4383-840b-d916084fc395
99000.0,2012,1.0,1,2495.0,Vauxhall,c04acadc-82df-4b78-8802-eb2c477a4dfc
42885.0,2015,1.6,2,6450.0,Vauxhall,3452ff79-d2b7-4717-ae53-7c5d0c5d8566
108000.0,2008,1.2,6,2400.0,Fiat,cdaed3a3-58e3-4a41-8418-d168daae32f6
64049.0,2013,1.4,5,4349.0,Vauxhall,c5baa1c3-0c99-4b34-9012-125004e735e7
25799.0,2015,1.2,2,5495.0,Peugeot,72a2ed0e-ddff-4ac4-8039-a5c42376f5d9
57196.0,2016,1.6,1,7400.0,Mitsubishi,187f49a4-6bc1-45fb-a077-a2c033d97da6
63154.0,2012,2.0,,9200.0,Nissan,c60ae65c-f531-4769-95c4-9a8051a5cc88
120000.0,2004,1.6,,1500.0,MINI,a1b0306c-487b-4d1a-8da9-f0a89bea66d8
46567.0,2013,1.8,1,5500.0,Toyota,5a4c3220-39a9-4306-9723-2e26686c464d
17689.0,2018,1.4,,8350.0,Vauxhall,5069c4af-3a94-4b45-b5b4-bd4b99fd0cc6
115377.0,2009,1.4,4,575.0,Citroen,cb11991a-d3b2-434f-895f-fe47bc685591
17689.0,2018,1.4,,8350.0,Vauxhall,c1b3ac39-6a36-4c66-a273-97ef58de047f
69500.0,2011,1.6,3,3695.0,MINI,2cde332a-6da7-4281-af9a-ddf0fabbf47e
27029.0,2018,1.4,1,6300.0,Vauxhall,f392152d-472e-482a-a46d-db975e38830b
20000.0,2018,1.0,,8995.0,Hyundai,afbabc37-cb8f-481e-a2e6-bbae69892adc
32300.0,2013,1.6,2,5495.0,Citroen,8a3e1ca4-a1ba-4b17-8a90-0fafe7262a64
37082.0,2016,1.4,,6500.0,Vauxhall,e7507db6-08f0-4f4e-9752-3810ddeba37b
34389.0,2017,1.0,2,10150.0,SEAT,e8495262-ac25-46b4-aa8c-239084ffde84
17766.0,2017,1.2,,12300.0,Nissan,88ff8ed1-89b0-411d-87d8-019bab50cf7b
45270.0,2016,1.6,2,10495.0,Audi,f8aa7fdb-a7dc-4875-95e9-4704a4038e3d
120000.0,2004,1.6,,1500.0,MINI,a820f4a6-6ef7-4d32-9174-7ed4ae634942
46567.0,2013,1.8,1,5500.0,Toyota,cce6649a-4558-42fb-a7ac-fc52ea03646e
38012.0,2018,1.0,,6500.0,Hyundai,7c94151e-6a63-4574-b80b-4baaed531cb2
116000.0,1998,2.0,4,4000.0,Toyota,a3256a12-9053-4788-9123-c4e52bef336e
42456.0,2016,1.7,,10495.0,Hyundai,360e53f6-d53c-41f4-8b34-3029e0546be7
1692.0,2019,1.5,,13500.0,Peugeot,b53b06ed-5f1e-4413-b69c-49e27ba4a3d0
6439.0,2019,1.4,1,10995.0,Abarth,290264dc-41a9-43be-ae6f-7ade4ed9e2d6
45000.0,2010,1.0,2,2595.0,Peugeot,d1265415-be23-4339-bd81-235c4859ff34
25045.0,2015,1.4,,6550.0,Vauxhall,db100045-9ab5-4e68-ad42-c64f869b2487
30252.0,2017,1.2,,7200.0,Renault,04ba5c0e-5df4-4149-84b1-6e02db952f6e
80000.0,2013,1.25,,3550.0,Ford,0205da14-669a-4acd-93dc-985a076291c4
46700.0,2014,1.0,,3650.0,Vauxhall,6c71c770-6064-4bcd-ad16-c6fa2d559ea2
14902.0,2018,1.2,,8900.0,Renault,a4f319bc-60b3-4ee4-8fc7-909f7865e630
91226.0,2007,1.9,,1590.0,Vauxhall,9c351938-e69d-458c-818c-f054e7e99810
64049.0,2013,1.4,5,4349.0,Vauxhall,2470148a-9f4d-4ff2-a82f-568c8ebc0042
63154.0,2012,2.0,,9200.0,Nissan,211a99ec-46af-486e-84ed-4e582cc22dd4
35035.0,2017,1.2,2,6495.0,Vauxhall,83cdf18e-f5be-4844-a668-4484836d163c
87287.0,2007,2.2,4,3050.0,Toyota,90a26e1a-ea70-4514-90eb-196c568501df
27575.0,2016,1.5,2,8995.0,Ford,a7479dfb-f980-4e63-b268-84e15e3b2641
23128.0,2014,1.2,1,9495.0,Nissan,613ff28a-6d44-4d33-b28d-b7eb8eccba2c
64517.0,2013,2.0,3,6300.0,SEAT,b3539dd9-0249-465f-bf81-7e3e28abc9a2
101000.0,2010,2.0,3,3900.0,BMW,998d7631-303f-4e2f-8590-e3d359b8cfdc
26000.0,2017,1.0,,5500.0,Dacia,653cfc22-8542-4cc6-b41e-c3e42109cb43
32531.0,2018,1.2,,7800.0,Citroen,31e385ae-e2bd-407f-ab2d-63e8e12de131
62000.0,2009,1.2,,995.0,Hyundai,77bc1987-ccc0-4fb5-908d-121a1d8a2398
49000.0,2007,1.6,,1395.0,Renault,66653aeb-d715-4c03-b26d-b13f2076f50d
63154.0,2012,2.0,,9200.0,Nissan,26beedd7-2d7d-4174-8e06-a841e855de5c
38012.0,2018,1.0,,6500.0,Hyundai,a7c35734-2b69-4247-a413-0bc2ae48d336
18579.0,2019,1.4,,10248.0,Vauxhall,a1a20f68-1416-4f22-baa5-5b9425563524
18756.0,2017,1.4,,7600.0,Vauxhall,01ea45b9-70fc-46af-af12-437fca5a904e
42000.0,2015,1.2,1,5000.0,Vauxhall,2ec65ff8-4581-442e-8764-dbd84afae261
9889.0,2019,1.6,1,11995.0,Dacia,d959a75d-e51a-4f19-b337-5fabfa1c5f82
64950.0,2016,1.8,2,10495.0,Lexus,f707f0fe-55fc-455a-8e68-06c2a248fb91
56250.0,2014,2.0,3,9495.0,BMW,ac4d7ba2-c1df-487f-964b-75f5d88d589f
69107.0,2016,2.0,2,14995.0,Audi,c516d64d-2f20-4212-a819-dda59c5ad93d
36502.0,2017,1.4,,6150.0,Vauxhall,6e270cca-0623-4fad-8252-771389e1e5a0
18963.0,2018,1.2,,9200.0,Hyundai,920af24b-d0cc-48b9-ba9f-2fdff10e673b
27287.0,2009,2.0,4,3795.0,Ford,afea319f-7351-4cf2-8dc1-c6116e836304
92000.0,2007,1.4,8,1491.0,Nissan,f2d24448-927e-462d-b8c5-42005dc13211
38012.0,2018,1.0,,6500.0,Hyundai,0677342b-0633-4ddf-89c6-5161837a5bb7
45359.0,2017,1.4,,7100.0,Vauxhall,573878ad-45ae-47d2-924e-510402090b5a
60000.0,2012,1.2,,4000.0,Vauxhall,58548a0b-d39f-4f26-8697-240ecd079efb
17213.0,2014,1.2,,5350.0,Vauxhall,27516560-5ded-4d11-a03c-8bff913ede5c
33549.0,2015,2.0,2,8995.0,Mazda,1eda0048-81ec-4428-be4a-621ae566c6f6
